R,I,A,S,E,C,career,interest_label
2.7710549762839376,4.003046444079562,5.0,3.6041831152965713,2.5120312629057318,2.2962634746005914,Frontend Developer,Technical
2.389180538083319,2.724407141835733,4.590900558288847,2.998312771294524,1.914907688737536,1.7733859753363623,Frontend Developer,Technical
2.348193723728357,3.477652604285256,5.0,3.738765040527631,1.4291554429332476,1.903170270360141,Frontend Developer,Technical
1.6415888396985976,2.06673169146347,4.95865965707865,2.939126245808358,2.7567248716210653,2.315405842277389,Frontend Developer,Technical
1.4879065878353974,3.927046283167094,5.0,3.291048851734308,1.886757950575084,1.5202803816382602,Frontend Developer,Technical
1.8138966119644733,3.544374309852093,5.0,3.7716217641360954,1.755575289106863,1.4401912833554944,Frontend Developer,Technical
2.0704431234556018,2.115780317218574,5.0,2.926198706850666,1.7669817490658788,1.2026484663666022,Frontend Developer,Technical
2.2568000532848584,2.733649580169044,4.415041582144856,1.5638688933591751,1.9862425474746817,2.886125798334872,Frontend Developer,Technical
2.830629607273935,2.771451871706864,4.6988939698191095,3.234387128037512,1.5008072804058543,2.150895949909733,Frontend Developer,Technical
2.383040139192345,3.6134666119421537,4.949922961760024,2.898163124911517,1.5610087066217195,1.58655982298007,Frontend Developer,Technical
1.8867605540492367,3.183682753408089,5.0,2.5984105246598275,2.7463442844797608,1.864438199478716,Frontend Developer,Technical
1.989316352825782,2.6263941604260883,3.787879869863529,3.4420226981805246,2.368421948546217,1.8593362214408933,Frontend Developer,Technical
2.033495358612436,3.25796960885205,4.218727071556729,2.7354736613268527,2.3971323398109137,1.3728552884153753,Frontend Developer,Technical
2.1467789660833145,2.3217090976882977,5.0,2.982179258851258,1.1924340920472454,2.5823696772285856,Frontend Developer,Technical
1.6327042116009751,2.5948737814928093,5.0,3.5743186747143576,1.4920890905108015,2.0308399249239857,Frontend Developer,Technical
2.2144082501652864,3.346552803631572,5.0,2.816486080458339,1.5862048896756402,2.0430719415231877,Frontend Developer,Technical
1.4639304940071964,1.5393247582526963,5.0,3.451967420543097,1.0,1.4951346476450311,Frontend Developer,Technical
2.309577130502599,4.028747734855849,5.0,2.6359985293854327,1.90855177944758,2.6874382095740925,Frontend Developer,Technical
1.6770179104377323,2.6004039966748733,4.758628238908984,2.523335695870644,2.061335157997398,2.81233922923478,Frontend Developer,Technical
2.1615396365580146,2.8738232489368563,4.854094365542228,2.218404595651672,2.44155488857358,1.9610814014935989,Frontend Developer,Technical
1.9097600432046875,4.59655378392243,5.0,2.624104474952408,1.7868212018972285,2.5742228545983776,Frontend Developer,Technical
2.0566352052688823,2.2808610108413165,5.0,2.665927957230503,2.9366488881087727,2.5400240328573243,Frontend Developer,Technical
1.7763390521706244,3.640508180867557,5.0,3.4263868375611097,2.242366408647237,1.5768216725045632,Frontend Developer,Technical
1.678225083841269,3.5149804087905805,4.83261233394673,2.798175768379002,1.5224387103253236,2.2117995327967304,Frontend Developer,Technical
3.0312624596215727,2.4662335428728634,5.0,3.7061102777077135,1.9601793043771425,2.226185898124867,Frontend Developer,Technical
1.46880323592656,3.214153548603824,4.906427867497726,3.4928649978399315,2.593693025782376,3.294781821009307,Frontend Developer,Technical
2.289816586606788,3.162898158291083,5.0,2.823416853594656,2.1692419217308454,1.8522992949304853,Frontend Developer,Technical
2.084230488134807,3.65879876780398,4.496728717360179,3.5699392805645225,2.6585575336699327,1.9409657365044608,Frontend Developer,Technical
1.0,2.696089006452784,5.0,2.988565968850559,1.5003488838525447,1.7476125393858912,Frontend Developer,Technical
2.4203100132522763,3.273366784100689,4.880533950415153,2.816587794092656,1.804120925478089,1.5387949077507488,Frontend Developer,Technical
2.807687844734721,2.8388397653943303,5.0,3.7606580259612254,2.49915544907398,1.7841898436409758,Frontend Developer,Technical
2.201865045168305,2.987902196804542,4.548149069634936,3.1621796408608014,1.4104801044200987,2.5938396942307818,Frontend Developer,Technical
1.7676913513508037,3.10057982793642,5.0,2.870547513147961,2.293346900737637,1.7625481716887377,Frontend Developer,Technical
2.435648648728622,2.3270101598766257,5.0,3.9694644995291424,1.4998343376972127,1.6611275147375744,Frontend Developer,Technical
2.2569539248294577,3.089790890969799,5.0,3.244593565073832,2.317360734280885,2.5548499209781115,Frontend Developer,Technical
2.2049093284642565,2.8793711726907287,5.0,3.949940967447608,1.933683126808713,1.5127353476646792,Frontend Developer,Technical
2.553540334643486,2.939809418023201,3.9136652269929817,3.423710838575211,1.7323359070230386,1.95473335884792,Frontend Developer,Technical
2.1659901652845077,3.0952498398895334,5.0,2.7822568147150784,2.256552899088041,1.8702266612080412,Frontend Developer,Technical
2.369405240443752,3.307683742006527,4.532280648977702,3.542991058087516,1.732018277442976,2.4040288991405725,Frontend Developer,Technical
2.1836436567006703,3.919091838397561,4.888267008814074,2.825341601940901,1.9902901970561335,1.8484101085828624,Frontend Developer,Technical
2.399970950971025,2.191844695781706,4.473158790426823,2.466098539210404,2.475153795986788,2.8553066862909624,Frontend Developer,Technical
1.9477753907312645,2.915589138404995,5.0,3.580939151304096,1.5363234329047128,2.1191844913673927,Frontend Developer,Technical
2.4875988148912147,3.2505470849699227,5.0,3.5005230462835706,1.0,2.338937659765454,Frontend Developer,Technical
1.672962158436288,2.0846835515717714,5.0,3.686829272581479,1.931275742686154,2.4764372736014693,Frontend Developer,Technical
2.8061391289943227,3.657457226792024,5.0,3.3710637455359462,2.037716819450796,1.1990170940514158,Frontend Developer,Technical
1.8769687559350257,2.578376702341904,5.0,2.912057093783832,2.061602403392243,2.275742688020234,Frontend Developer,Technical
2.021801223186227,3.8475255202153766,4.688675319132774,3.097303727618621,1.628764707150976,1.3399887443896472,Frontend Developer,Technical
1.6941154545473571,2.981481601475794,4.78534888774137,2.653789510063072,1.296841268164083,1.9584472136856528,Frontend Developer,Technical
1.2476398129844988,3.380027981844801,5.0,2.271224250267535,1.8453954614750685,1.6239217972047084,Frontend Developer,Technical
2.15958725520959,3.670225223011572,4.062413765177128,3.0575130395737085,1.91993360221668,2.3356700382252327,Frontend Developer,Technical
2.1065983141188447,2.6240153341305903,4.840473032166691,2.601987071598256,2.538003569299299,2.010655824335971,Frontend Developer,Technical
2.950595342876504,2.9696695930926897,4.645796616544769,2.2431428036935865,1.0984301618720274,1.2079320284972552,Frontend Developer,Technical
2.1335633255057416,3.254362511614967,4.209404648983933,3.447519157038058,1.7584694741582805,2.0733965059927746,Frontend Developer,Technical
2.806110314127712,3.448419657932766,4.865734676047084,2.554403887292356,1.0,1.64042334037879,Frontend Developer,Technical
1.8944348805861528,2.506410236424408,4.934371516453847,3.038425941479384,1.887572009095961,1.67499870958827,Frontend Developer,Technical
2.084327335983364,3.2209703247847044,4.454800461278577,3.705466189873135,1.9507059338578687,2.009424811472424,Frontend Developer,Technical
2.3541072116282784,3.116608065631751,5.0,3.143562082600912,1.6937813126797812,2.180751762603051,Frontend Developer,Technical
1.428136896339669,3.054279852888261,4.9833850046777695,2.89594157136373,1.9357312442805343,1.0590754772511803,Frontend Developer,Technical
1.7256375461295193,3.046422450570557,5.0,2.486162429537021,2.6328539204323502,1.5669125758927496,Frontend Developer,Technical
2.4847286002633684,3.2135971809358423,4.676886345078098,3.887655446304756,1.40318158412176,2.459577086805001,Frontend Developer,Technical
2.500291159021489,2.6646898954616773,5.0,2.8749767427005235,2.1443468146399285,2.1301609193856104,Frontend Developer,Technical
1.932845629264726,3.4054041365798917,5.0,2.1257340133809097,2.6521701214390765,1.1687540059821628,Frontend Developer,Technical
2.5162731021708287,3.563352568413792,4.454516784892401,2.794592856022708,1.447147665757032,1.8925394848556325,Frontend Developer,Technical
1.8459828579071291,3.3898302661346698,5.0,3.697841905394978,1.718915986710849,1.895389063127736,Frontend Developer,Technical
1.158280903889525,2.5970649667519057,5.0,3.807791411774116,1.382825564060039,1.7037678704235528,Frontend Developer,Technical
1.9867971215205364,3.1400805794098035,4.595198240039177,3.2120305222320447,1.763080326464542,1.9927738645608604,Frontend Developer,Technical
2.2731421240018497,3.003211134905469,4.781807054736715,2.9451950980370847,1.9558185203973324,1.814994485058936,Frontend Developer,Technical
1.8706019686664488,3.7993235852523584,5.0,2.85225984098542,2.348477202255368,1.833090255121995,Frontend Developer,Technical
2.5865623187933204,3.184821096099047,4.946348927997885,3.223858462905139,1.2145619239657504,1.4366162655450974,Frontend Developer,Technical
1.4030374968004722,3.071471547381853,5.0,4.115650073096316,2.3190255507203785,2.2504222374722285,Frontend Developer,Technical
1.0994711329236306,2.728663100132989,4.60610812404588,2.689576200874442,1.9159280907076053,1.7639547111514364,Frontend Developer,Technical
1.010350094812106,3.3739551280587667,4.463628487130097,3.1196234320555747,3.0370413348749867,1.5403077042067883,Frontend Developer,Technical
1.0,2.856997889059945,5.0,3.9791737271102967,1.3852252027737917,2.248349611618261,Frontend Developer,Technical
1.7673447716099733,2.947025822847932,5.0,2.2485148358024234,2.126869830747286,2.233846585882717,Frontend Developer,Technical
2.5428931624696736,3.048991576735448,5.0,2.8041757162891043,2.134563470622554,1.8284038622512948,Frontend Developer,Technical
2.310785944928025,2.815194831978183,5.0,2.985368593157511,2.5630251253860843,1.974303138205757,Frontend Developer,Technical
1.1134837658965593,3.630960750356996,4.547133849568691,2.67311683067559,1.702169352978254,2.6872190465854087,Frontend Developer,Technical
1.0,4.568874266829997,5.0,3.11161945706458,1.9725529996918567,2.1427770374288286,Frontend Developer,Technical
2.260561214189669,3.3226077929750284,5.0,3.044790340627624,1.901330789846337,1.924363358173244,Frontend Developer,Technical
1.9025458598236595,3.5668850484335324,5.0,1.52980568266786,2.3279503882648807,2.097368097359388,Frontend Developer,Technical
1.9906456217770516,2.805740773455557,5.0,3.473763231061429,1.6135611660881954,2.2035261435622675,Frontend Developer,Technical
1.514171632729357,2.310190917605534,4.686641387705017,3.4311967361913798,2.4765625226880434,2.2565427100486466,Frontend Developer,Technical
2.3625478934239985,3.2580891435574797,4.679259202388524,3.2159612723369704,2.400204762613841,2.377145664906787,Frontend Developer,Technical
2.594456685737321,3.354151923600532,5.0,3.535075119158214,1.9867393703754697,1.559062674386141,Frontend Developer,Technical
1.918466518028118,2.627548677596776,4.662410862512809,2.9277406646422413,1.6037900395000193,1.84601923518048,Frontend Developer,Technical
1.053192666523107,3.106646853686469,5.0,2.5914556844659047,2.3296228342162024,2.468785068813279,Frontend Developer,Technical
1.196220067815513,2.6186376107168927,4.615428825106351,2.530048449445568,2.4147374209658743,1.9030869306135985,Frontend Developer,Technical
1.867742579344695,1.9980688177966237,5.0,2.380370802573264,2.029966315133164,2.138688468979096,Frontend Developer,Technical
2.6803292979193256,2.345589800440444,3.490243922089588,3.0919247723768475,2.900255590755427,2.6194731764697186,Frontend Developer,Technical
2.104829707637313,2.7541819071839764,5.0,2.5132269001477656,2.238178884678109,2.2527350795833136,Frontend Developer,Technical
2.53010495374944,4.379830019455539,5.0,2.7455181871462506,1.9872128439040029,1.1154620475554409,Frontend Developer,Technical
1.652643434455471,2.795358780943448,4.737955801032704,3.076177436016861,1.5887900338088996,2.560515333662236,Frontend Developer,Technical
2.0001035324590983,2.995349839430693,4.836052641743541,3.0775953419294897,2.412549132333817,1.56643489214455,Frontend Developer,Technical
1.6709417554623718,2.848136985611668,4.327064538263393,2.590371070139251,1.7618895632276703,2.437194590356364,Frontend Developer,Technical
2.1312806645009625,3.096794955683772,5.0,2.931314105800302,2.195232424964445,1.948389123533752,Frontend Developer,Technical
2.1326811746998144,2.708620671194209,3.7805914208617857,2.932860418906848,2.7113740680499703,2.463107701120796,Frontend Developer,Technical
2.482698742295585,3.618065360903109,5.0,3.098657853702798,1.691174052282825,1.841963571986475,Frontend Developer,Technical
2.307885574885571,3.601942218584408,4.9302768621595,2.774905367574294,2.000263979428299,2.3006033744645573,Frontend Developer,Technical
1.278072591933229,1.851909523431381,4.724731575254208,2.389643787042921,1.7459299011763445,1.926109840591264,Frontend Developer,Technical
1.7733757954884932,3.7262337672353727,5.0,3.1502371798054143,2.311103572021701,1.4305834411096154,Frontend Developer,Technical
2.5195558937101343,2.96211785673227,5.0,2.464071383479922,1.223120616991968,2.408944829012514,Frontend Developer,Technical
2.188204763048758,2.548974222821245,4.565168459362653,3.562717392207385,1.405294053566336,2.8213364766279816,Frontend Developer,Technical
1.5496896326760656,3.319195962804192,4.835690762125508,3.301593715541172,1.7279429989429036,1.918603546963853,Frontend Developer,Technical
2.0204595876978604,2.498906272109264,5.0,2.743393216764207,1.8857000423299908,1.5028253126957438,Frontend Developer,Technical
1.0,2.904486118699916,5.0,3.392302143949012,1.990369810132803,1.868554585395866,Frontend Developer,Technical
2.011232946406023,3.273559557587605,4.409593592345578,3.557160847334436,2.357690657720622,2.359092862853968,Frontend Developer,Technical
2.219237869404864,3.009808328846995,5.0,3.295907066870689,1.822979644529488,1.7131991135515494,Frontend Developer,Technical
2.050928147630993,3.774510075747594,4.380446462173049,2.26623736712378,2.0823804206182586,2.025443850928009,Frontend Developer,Technical
2.086670832185204,3.1219765989542503,4.888398872682598,3.744931719301041,1.1995480107617422,1.585751487609877,Frontend Developer,Technical
1.9483726199254765,2.1784055944229164,4.912072797783964,3.830735082864009,2.010443244147981,2.115350452859342,Frontend Developer,Technical
1.36991761741371,2.6918192959802614,4.812401809838032,2.841142451621883,2.640821897501884,2.2788455303625623,Frontend Developer,Technical
1.444271021531484,3.1232523892160025,5.0,3.570074519260633,2.790270343284187,1.4924529040860657,Frontend Developer,Technical
1.5945712443948308,2.371211070542692,4.8829900704465095,3.2331791872231674,2.493667258294551,1.9620244881787383,Frontend Developer,Technical
1.840076238372578,3.07587899612437,4.582428549184988,4.044769360847386,1.1961694864409709,2.0923702894478624,Frontend Developer,Technical
3.01180310961482,3.003399922279999,4.904980482499253,2.8212772885947865,1.909804159118796,2.686424237338265,Frontend Developer,Technical
1.0,3.7667168506481623,4.288021423774928,2.8666738353827927,1.785377789850669,2.29427663488536,Frontend Developer,Technical
1.2009378240581263,3.231086333040972,5.0,2.3184129977035948,2.094853083805198,1.6690089111016957,Frontend Developer,Technical
