Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Realistic,Investigative,Artistic,Social,Enterprising,Conventional,pct_Realistic,pct_Investigative,pct_Artistic,pct_Social,pct_Enterprising,pct_Conventional,Predicted_Career
4,3,4,3,3,1,3,4,3,3,2,4,4,4,1,3,3,3,2,4,4,1,5,3,3,11,24,13,11,9,9,0.14285714285714285,0.3116883116883117,0.16883116883116883,0.14285714285714285,0.11688311688311688,0.11688311688311688,Data / AI Engineering
4,2,2,4,4,3,3,2,3,5,5,3,4,4,4,4,4,4,4,3,2,3,3,1,5,9,25,12,18,11,10,0.10588235294117647,0.29411764705882354,0.1411764705882353,0.21176470588235294,0.12941176470588237,0.11764705882352941,Data / AI Engineering
1,5,5,4,3,3,2,3,3,3,4,2,3,3,3,3,4,1,3,4,3,3,3,4,4,8,24,16,13,8,10,0.10126582278481013,0.3037974683544304,0.20253164556962025,0.16455696202531644,0.10126582278481013,0.12658227848101267,Design & UI/UX Engineering
4,3,2,5,3,4,1,3,3,2,4,2,3,2,3,4,3,5,4,4,5,3,2,4,5,8,25,11,19,9,11,0.0963855421686747,0.30120481927710846,0.13253012048192772,0.2289156626506024,0.10843373493975904,0.13253012048192772,Data / AI Engineering
4,5,3,3,3,5,4,3,3,2,2,4,2,2,5,4,4,4,5,1,2,2,3,3,3,8,29,12,12,12,8,0.09876543209876543,0.35802469135802467,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.09876543209876543,Data / AI Engineering
5,3,2,1,3,2,3,2,3,2,3,3,2,2,3,4,4,3,5,5,4,4,3,5,3,9,27,13,10,11,9,0.11392405063291139,0.34177215189873417,0.16455696202531644,0.12658227848101267,0.13924050632911392,0.11392405063291139,Data / AI Engineering
5,4,4,2,3,3,3,4,5,2,2,3,2,5,4,4,2,2,3,3,3,4,5,4,3,11,35,12,9,9,8,0.13095238095238096,0.4166666666666667,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.09523809523809523,Data / AI Engineering
3,4,5,4,4,4,4,4,2,3,4,2,2,4,3,4,3,2,2,4,3,1,3,3,2,11,24,14,12,8,10,0.13924050632911392,0.3037974683544304,0.17721518987341772,0.1518987341772152,0.10126582278481013,0.12658227848101267,Data / AI Engineering
1,3,4,4,4,3,3,2,2,3,3,5,4,4,3,2,3,4,2,2,2,3,2,3,3,9,18,13,14,11,9,0.12162162162162163,0.24324324324324326,0.17567567567567569,0.1891891891891892,0.14864864864864866,0.12162162162162163,Data / AI Engineering
3,3,2,2,3,4,2,5,4,5,2,1,3,3,4,3,3,2,3,4,3,4,4,3,2,8,30,13,8,7,11,0.1038961038961039,0.38961038961038963,0.16883116883116883,0.1038961038961039,0.09090909090909091,0.14285714285714285,Data / AI Engineering
4,1,2,3,4,3,3,2,4,1,2,3,4,3,4,4,2,2,3,2,4,4,5,4,1,10,28,9,8,10,9,0.13513513513513514,0.3783783783783784,0.12162162162162163,0.10810810810810811,0.13513513513513514,0.12162162162162163,Data / AI Engineering
2,2,1,4,5,4,4,4,2,3,4,3,4,1,5,3,3,3,3,4,4,3,2,3,3,9,23,10,14,11,12,0.11392405063291139,0.2911392405063291,0.12658227848101267,0.17721518987341772,0.13924050632911392,0.1518987341772152,Data / AI Engineering
5,5,3,2,2,3,3,4,4,2,3,1,2,2,5,3,3,3,4,4,3,4,3,3,3,8,33,11,11,7,9,0.10126582278481013,0.4177215189873418,0.13924050632911392,0.13924050632911392,0.08860759493670886,0.11392405063291139,Data / AI Engineering
4,3,4,5,5,3,4,3,4,4,5,3,5,2,3,5,3,5,4,3,4,1,2,2,3,10,25,13,18,12,11,0.11235955056179775,0.2808988764044944,0.14606741573033707,0.20224719101123595,0.1348314606741573,0.12359550561797752,Data / AI Engineering
3,3,3,4,3,2,3,2,1,4,4,5,3,4,4,2,4,3,5,3,4,3,2,4,2,11,20,15,13,13,8,0.1375,0.25,0.1875,0.1625,0.1625,0.1,Data / AI Engineering
4,3,4,4,3,4,4,1,3,2,3,2,2,5,4,3,3,3,4,2,5,3,3,3,2,14,24,12,12,9,8,0.17721518987341772,0.3037974683544304,0.1518987341772152,0.1518987341772152,0.11392405063291139,0.10126582278481013,Data / AI Engineering
3,2,3,5,3,3,3,5,3,4,5,2,2,3,2,4,2,5,4,3,4,1,5,2,4,10,25,11,19,9,8,0.12195121951219512,0.3048780487804878,0.13414634146341464,0.23170731707317074,0.10975609756097561,0.0975609756097561,Data / AI Engineering
1,3,3,3,2,2,2,3,2,3,4,5,3,2,3,3,4,4,3,4,3,4,3,3,4,7,22,13,15,10,9,0.09210526315789473,0.2894736842105263,0.17105263157894737,0.19736842105263158,0.13157894736842105,0.11842105263157894,Data / AI Engineering
1,2,2,1,5,4,4,5,3,4,3,3,3,4,4,3,3,5,1,4,5,4,3,5,4,13,25,14,13,9,11,0.15294117647058825,0.29411764705882354,0.16470588235294117,0.15294117647058825,0.10588235294117647,0.12941176470588237,Data / AI Engineering
4,3,3,5,2,2,4,4,4,3,2,4,5,2,3,2,4,2,4,1,1,3,2,5,1,7,25,15,10,10,8,0.09333333333333334,0.3333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.10666666666666667,Data / AI Engineering
2,3,4,2,2,2,3,5,3,5,1,4,1,3,4,2,5,4,3,2,2,2,2,4,2,8,23,18,9,9,5,0.1111111111111111,0.3194444444444444,0.25,0.125,0.125,0.06944444444444445,Data / AI Engineering
4,4,1,5,4,4,3,4,4,3,5,4,4,4,4,1,3,2,2,5,4,2,3,2,4,11,26,9,16,10,13,0.12941176470588237,0.3058823529411765,0.10588235294117647,0.18823529411764706,0.11764705882352941,0.15294117647058825,Civil Engineering
2,4,5,2,1,2,5,4,3,3,3,3,5,2,3,3,4,5,3,4,4,3,1,4,3,11,23,16,13,7,11,0.13580246913580246,0.2839506172839506,0.19753086419753085,0.16049382716049382,0.08641975308641975,0.13580246913580246,Design & UI/UX Engineering
5,5,2,3,2,4,3,5,4,3,3,4,1,3,4,5,3,2,3,2,1,5,4,3,4,7,37,11,12,9,7,0.08433734939759036,0.4457831325301205,0.13253012048192772,0.14457831325301204,0.10843373493975904,0.08433734939759036,Data / AI Engineering
2,2,3,3,3,3,2,1,3,2,3,3,4,5,4,1,5,5,4,4,2,1,2,5,2,9,16,15,13,10,11,0.12162162162162163,0.21621621621621623,0.20270270270270271,0.17567567567567569,0.13513513513513514,0.14864864864864866,Data / AI Engineering
3,3,4,3,3,2,2,3,4,5,2,2,3,5,4,4,5,3,3,4,2,2,4,5,2,9,27,19,10,8,9,0.10975609756097561,0.32926829268292684,0.23170731707317074,0.12195121951219512,0.0975609756097561,0.10975609756097561,Data / AI Engineering
4,3,3,2,3,4,2,3,1,2,3,3,4,5,3,4,2,4,2,4,3,4,2,1,3,10,24,8,12,8,12,0.13513513513513514,0.32432432432432434,0.10810810810810811,0.16216216216216217,0.10810810810810811,0.16216216216216217,Data / AI Engineering
3,3,4,3,4,1,3,4,3,3,3,3,4,5,3,2,3,1,4,3,5,3,3,2,3,13,24,12,10,11,8,0.16666666666666666,0.3076923076923077,0.15384615384615385,0.1282051282051282,0.14102564102564102,0.10256410256410256,Data / AI Engineering
1,3,3,5,2,3,4,3,3,3,4,5,3,4,2,3,5,5,3,3,4,3,3,1,2,12,21,12,16,10,9,0.15,0.2625,0.15,0.2,0.125,0.1125,Data / AI Engineering
4,2,1,2,3,5,4,1,2,3,3,2,3,3,2,3,5,4,4,3,5,4,3,2,3,12,21,11,12,9,11,0.15789473684210525,0.27631578947368424,0.14473684210526316,0.15789473684210525,0.11842105263157894,0.14473684210526316,Data / AI Engineering
3,5,3,2,2,4,5,3,4,3,3,4,4,2,5,4,4,4,3,5,3,4,1,2,5,10,29,12,14,9,13,0.11494252873563218,0.3333333333333333,0.13793103448275862,0.16091954022988506,0.10344827586206896,0.14942528735632185,Data / AI Engineering
2,1,3,2,2,3,4,3,2,4,4,3,2,2,2,3,3,5,3,1,3,2,2,2,3,9,17,12,14,8,6,0.13636363636363635,0.25757575757575757,0.18181818181818182,0.21212121212121213,0.12121212121212122,0.09090909090909091,Data / AI Engineering
2,3,3,3,5,2,3,1,3,5,4,3,4,5,5,2,3,3,2,1,2,3,4,4,3,10,23,15,13,10,7,0.1282051282051282,0.2948717948717949,0.19230769230769232,0.16666666666666666,0.1282051282051282,0.08974358974358974,Data / AI Engineering
4,1,4,3,3,3,4,3,3,4,2,4,2,4,3,2,4,2,4,3,2,4,4,5,4,10,24,17,11,11,8,0.12345679012345678,0.2962962962962963,0.20987654320987653,0.13580246913580246,0.13580246913580246,0.09876543209876543,Data / AI Engineering
3,2,5,2,4,3,2,3,3,5,2,3,1,5,2,3,4,3,4,5,3,4,3,5,3,10,23,19,10,11,9,0.12195121951219512,0.2804878048780488,0.23170731707317074,0.12195121951219512,0.13414634146341464,0.10975609756097561,Data / AI Engineering
4,4,4,3,3,3,2,5,3,3,4,2,2,3,4,3,3,2,3,4,4,4,3,1,3,9,30,11,12,8,9,0.11392405063291139,0.379746835443038,0.13924050632911392,0.1518987341772152,0.10126582278481013,0.11392405063291139,Data / AI Engineering
4,4,3,5,4,4,3,3,4,2,1,4,4,4,2,4,2,3,3,4,3,5,4,4,3,10,30,11,12,11,12,0.11627906976744186,0.3488372093023256,0.12790697674418605,0.13953488372093023,0.12790697674418605,0.13953488372093023,Data / AI Engineering
1,2,3,5,5,2,3,5,3,3,4,4,3,4,3,4,3,4,2,2,4,3,3,3,5,11,24,12,18,11,7,0.13253012048192772,0.2891566265060241,0.14457831325301204,0.21686746987951808,0.13253012048192772,0.08433734939759036,Data / AI Engineering
4,4,4,4,2,5,3,3,4,3,3,3,3,2,5,3,2,3,5,3,4,5,5,3,2,9,33,12,12,10,11,0.10344827586206896,0.3793103448275862,0.13793103448275862,0.13793103448275862,0.11494252873563218,0.12643678160919541,Data / AI Engineering
1,3,4,2,5,2,3,4,2,3,5,5,3,3,5,4,2,3,4,3,5,3,1,2,1,11,23,11,11,14,8,0.14102564102564102,0.2948717948717949,0.14102564102564102,0.14102564102564102,0.1794871794871795,0.10256410256410256,Data / AI Engineering
3,1,3,1,3,3,3,3,2,4,5,3,3,2,2,3,5,3,4,4,4,2,3,3,3,9,19,15,12,10,10,0.12,0.25333333333333335,0.2,0.16,0.13333333333333333,0.13333333333333333,Design & UI/UX Engineering
3,5,2,3,4,4,5,4,4,2,2,3,1,5,4,3,3,3,3,3,4,3,4,2,2,14,30,9,10,10,8,0.1728395061728395,0.37037037037037035,0.1111111111111111,0.12345679012345678,0.12345679012345678,0.09876543209876543,Data / AI Engineering
4,2,3,2,2,3,4,2,3,3,2,5,2,5,3,4,3,4,4,5,5,3,2,3,3,14,23,12,11,11,10,0.1728395061728395,0.2839506172839506,0.14814814814814814,0.13580246913580246,0.13580246913580246,0.12345679012345678,Data / AI Engineering
4,2,5,5,1,2,4,4,2,1,2,3,4,2,1,3,2,5,2,4,1,3,3,2,4,7,22,10,16,6,10,0.09859154929577464,0.30985915492957744,0.14084507042253522,0.22535211267605634,0.08450704225352113,0.14084507042253522,Civil Engineering
4,3,3,3,3,5,3,4,4,3,4,4,2,3,2,3,2,4,5,4,4,3,2,2,4,10,25,10,15,12,11,0.12048192771084337,0.30120481927710846,0.12048192771084337,0.18072289156626506,0.14457831325301204,0.13253012048192772,Civil Engineering
4,4,1,3,2,2,2,5,4,5,5,3,2,2,4,5,5,3,4,3,4,5,2,3,4,8,33,14,15,9,7,0.09302325581395349,0.38372093023255816,0.16279069767441862,0.1744186046511628,0.10465116279069768,0.08139534883720931,Data / AI Engineering
3,2,1,3,3,2,4,4,4,1,2,1,4,4,3,3,3,2,4,2,5,1,3,4,2,13,23,9,9,8,8,0.18571428571428572,0.32857142857142857,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.11428571428571428,Data / AI Engineering
2,3,1,3,4,4,3,3,2,3,5,4,4,3,4,1,3,4,4,5,3,3,4,2,4,9,22,9,16,12,13,0.1111111111111111,0.2716049382716049,0.1111111111111111,0.19753086419753085,0.14814814814814814,0.16049382716049382,Data / AI Engineering
3,3,1,3,4,4,5,2,3,3,3,3,3,2,3,4,5,4,2,3,3,5,3,2,2,10,26,11,12,9,10,0.1282051282051282,0.3333333333333333,0.14102564102564102,0.15384615384615385,0.11538461538461539,0.1282051282051282,Data / AI Engineering
4,4,3,4,3,4,4,2,2,1,5,2,4,4,5,3,2,3,4,4,2,1,5,4,3,10,26,10,15,9,12,0.12195121951219512,0.3170731707317073,0.12195121951219512,0.18292682926829268,0.10975609756097561,0.14634146341463414,Data / AI Engineering
2,2,3,3,3,4,5,1,3,2,3,3,3,5,4,1,2,2,3,2,5,2,2,3,3,15,17,10,11,9,9,0.2112676056338028,0.23943661971830985,0.14084507042253522,0.15492957746478872,0.1267605633802817,0.1267605633802817,Data / AI Engineering
4,5,4,2,3,2,4,4,3,3,1,5,2,3,4,4,3,3,5,4,4,3,4,3,3,11,31,13,9,13,8,0.12941176470588237,0.36470588235294116,0.15294117647058825,0.10588235294117647,0.15294117647058825,0.09411764705882353,Design & UI/UX Engineering
4,3,3,4,1,3,3,2,4,2,4,3,4,3,4,4,3,3,2,3,2,3,4,3,3,8,28,11,14,6,10,0.1038961038961039,0.36363636363636365,0.14285714285714285,0.18181818181818182,0.07792207792207792,0.12987012987012986,Data / AI Engineering
